id,artist,title,album,play_count,release_date,duration,album_art,favorite,timestamp
1,The Secret Sisters,I’ve Got Your Back,"Mind, Man, Medicine",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,0,1731627694
2,The Secret Sisters,I Can Never Be Without You Anymore,"Mind, Man, Medicine",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,0,1731627493
3,The Secret Sisters,Same Water,"Mind, Man, Medicine",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,0,1731627233
4,The Secret Sisters,Bear With Me,"Mind, Man, Medicine",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,0,1731626990
5,The Secret Sisters,I Needed You,"Mind, Man, Medicine",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,0,1731626776
6,The Secret Sisters,Never Walk Away,"Mind, Man, Medicine",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,0,1731626637
7,The Secret Sisters,Planted,"Mind, Man, Medicine",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,0,1731626430
8,The Secret Sisters,All the Ways (feat. Ray LaMontagne),"Mind, Man, Medicine",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,0,1731626210
9,The Secret Sisters,If the World Was a House,"Mind, Man, Medicine",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,0,1731625945
10,The Secret Sisters,Paperweight,"Mind, Man, Medicine",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,0,1731625413
11,The Secret Sisters,Space,"Mind, Man, Medicine",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,0,1731625177
12,JaneLane,Love Letters,Love Letters,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/08da15539e5e410ce1b9c7e484284052.jpg,0,1731624697
13,Cheekface,The Fringe,It's Sorted,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/7648c2f7d0d168fa7267250066bc2f79.jpg,0,1731624541
14,Omni,Exacto,Souvenir,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/b9a64251341d50980916b973966c2d5d.jpg,0,1731622716
15,A$AP Ferg,Dead Homies (feat. BLKPRL & Elmiene),DAROLD,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8c58bb73ac65ba62c97fe88b75a5535.jpg,0,1731609060
16,A$AP Ferg,Dead Homies (feat. BLKPRL & Elmiene),DAROLD,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8c58bb73ac65ba62c97fe88b75a5535.jpg,0,1731607566
17,A$AP Ferg,French Tips (feat. Coco Jones),DAROLD,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8c58bb73ac65ba62c97fe88b75a5535.jpg,0,1731607379
18,A$AP Ferg,Messy,DAROLD,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8c58bb73ac65ba62c97fe88b75a5535.jpg,0,1731607178
19,A$AP Ferg,Demons (feat. Denzel Curry),DAROLD,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8c58bb73ac65ba62c97fe88b75a5535.jpg,0,1731607041
20,A$AP Ferg,Allure (feat. Future & Mike WiLL Made-It),DAROLD,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8c58bb73ac65ba62c97fe88b75a5535.jpg,0,1731606832
21,A$AP Ferg,Alive :( (feat. Dapper Dan),DAROLD,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8c58bb73ac65ba62c97fe88b75a5535.jpg,0,1731606587
22,A$AP Ferg,Thought I Was Dead,DAROLD,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8c58bb73ac65ba62c97fe88b75a5535.jpg,0,1731606439
23,A$AP Ferg,"Light Work (feat. Bloody Osiris, DD Osama, Soul II Soul & The Alumni Ensemble of Harlem)",DAROLD,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8c58bb73ac65ba62c97fe88b75a5535.jpg,0,1731606288
24,Lord Huron,Ends of the Earth,Lonesome Dreams (Bonus Track Version),0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/b95df14b7bc1d7b41eea0ea861ef550a.jpg,0,1731606220
25,Bal,Seafoam,Seafoam,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/af3e1e9cd8c6f70b22d0298fabb3815c.jpg,0,1731603133
26,Peaness,What's The Use?,What's The Use?,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/f31950b9693f236a35f1cd814a4ee44a.png,0,1731602700
27,Parris Chariz,Angels,2045,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/de43a7f5ef88de9f6f583eec0fa09e29.jpg,0,1731602503
28,Marika Hackman,i'm not where you are,Any Human Friend,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e43c4c1a61b72602f3ac3b4aeb10428a.jpg,0,1731602166
29,Jacob Slade,Undone,Soft Spoken,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/904df676cd495cdf6c34a9dd663ea26f.jpg,0,1731602165
30,John Francis Flynn,Mole In The Ground,"Look Over The Wall, See The Sky",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/916da24b5971f7cb3eb03f2d95b63f42.jpg,0,1731550857
31,MJ Lenderman,Wristwatch,Manning Fireworks,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a2c44050058fb5260a113b962dec2bc2.png,0,1731542380
32,Porridge Radio,A Hole in the Ground,Clouds In The Sky They Will Always Be There For Me,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/b38c3a07ec4391534722e3e672cc5ba4.jpg,0,1731542192
33,Wild Pink,Air Drumming Fix You,Air Drumming Fix You,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a1af8686d03340a326a7a25db790842b.jpg,0,1731541863
34,Waxahatchee,Much Ado About Nothing,Tigers Blood,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/ddf49a293a4ca4c87c4c9963af58de7b.jpg,0,1731541632
35,This is Lorelei,I'm All Fucked Up,"Box for Buddy, Box for Star",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/b0207ed0116c32574369430d1147f83e.png,0,1731541358
36,Soccer Mommy,Driver,Evergreen,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/02e8eac862863ded78329957f3167eae.jpg,0,1731541105
37,Good Looks,Chase Your Demons Out,Damage Control,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/3996029a70eaa47a39e6c0c3ff05baa5.jpg,0,1731540915
38,Porridge Radio,Anybody,Clouds In The Sky They Will Always Be There For Me,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/b38c3a07ec4391534722e3e672cc5ba4.jpg,0,1731540670
39,Wild Pink,Brothers,Quietly Waiting,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/fbea27e7452409d6620cc52a0f454e2a.png,0,1731540516
40,Wild Pink,Rung Cold,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731540163
41,Wild Pink,Bonnie One,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731540049
42,Wild Pink,Catholic Dracula,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731539828
43,Wild Pink,St. Catherine St.,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731539550
44,Wild Pink,Dulling The Horns,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731539329
45,Wild Pink,Sprinter Brain,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731538954
46,Wild Pink,Disintegrate,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731538744
47,Wild Pink,Cloud Or Mountain,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731538312
48,Wild Pink,Eating The Egg Whole,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731538093
49,Wild Pink,The Fences Of Stonehenge,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731537936
50,Soccer Mommy,Abigail,Evergreen,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/02e8eac862863ded78329957f3167eae.jpg,0,1731537727
51,Friko,If I Am,If I Am,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/dc7232186d60cec91d1a5f7aa64a8e2f.png,0,1731537583
52,Porridge Radio,God of Everything Else,Clouds In The Sky They Will Always Be There For Me,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/b38c3a07ec4391534722e3e672cc5ba4.jpg,0,1731537378
53,Wild Pink,Unconcious Pilot,Strawberry Eraser,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4fd2d2541a1eaafeb2994a1497eddfe1.jpg,0,1731537201
54,Wild Pink,Rung Cold,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731536843
55,Wild Pink,Bonnie One,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731536729
56,Wild Pink,Catholic Dracula,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731536508
57,Wild Pink,St. Catherine St.,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731536230
58,Wild Pink,Dulling The Horns,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731536009
59,Wild Pink,Sprinter Brain,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731535786
60,Wild Pink,Disintegrate,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731535375
61,Wild Pink,Cloud Or Mountain,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731535114
62,Wild Pink,Eating The Egg Whole,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731534894
63,Wild Pink,The Fences Of Stonehenge,Dulling The Horns,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,0,1731532701
64,Christian Lee Hutson,Beauty School,Paradise Pop. 10,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9744b21a5839f51fa356b09bb63a51b8.jpg,0,1731532457
65,Christian Lee Hutson,Skeleton Crew,Paradise Pop. 10,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9744b21a5839f51fa356b09bb63a51b8.jpg,0,1731532241
66,Christian Lee Hutson,Forever Immortalized,Paradise Pop. 10,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9744b21a5839f51fa356b09bb63a51b8.jpg,0,1731532043
67,Christian Lee Hutson,After Hours,Paradise Pop. 10,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9744b21a5839f51fa356b09bb63a51b8.jpg,0,1731531851
68,Christian Lee Hutson,Fan Fiction,Paradise Pop. 10,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9744b21a5839f51fa356b09bb63a51b8.jpg,0,1731531616
69,Christian Lee Hutson,Flamingos,Paradise Pop. 10,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9744b21a5839f51fa356b09bb63a51b8.jpg,0,1731531297
70,Christian Lee Hutson,Candyland,Paradise Pop. 10,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9744b21a5839f51fa356b09bb63a51b8.jpg,0,1731531107
71,Christian Lee Hutson,Water Ballet,Paradise Pop. 10,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9744b21a5839f51fa356b09bb63a51b8.jpg,0,1731530851
72,Christian Lee Hutson,Autopilot,Paradise Pop. 10,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9744b21a5839f51fa356b09bb63a51b8.jpg,0,1731530646
73,Christian Lee Hutson,Carousel Horses,Paradise Pop. 10,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9744b21a5839f51fa356b09bb63a51b8.jpg,0,1731530369
74,Christian Lee Hutson,Tiger,Paradise Pop. 10,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9744b21a5839f51fa356b09bb63a51b8.jpg,0,1731530143
75,Honeyglaze,I Feel It All,Real Deal,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/216a19d39a2772b744787b1def7bca16.jpg,0,1731529966
76,Honeyglaze,TMJ,Real Deal,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/216a19d39a2772b744787b1def7bca16.jpg,0,1731529683
77,Honeyglaze,Don't,Real Deal,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/216a19d39a2772b744787b1def7bca16.jpg,0,1731529492
78,Honeyglaze,Safety Pins,Real Deal,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/216a19d39a2772b744787b1def7bca16.jpg,0,1731529299
79,Honeyglaze,Pretty Girls,Real Deal,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/216a19d39a2772b744787b1def7bca16.jpg,0,1731529065
80,Honeyglaze,Cold Caller,Real Deal,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/216a19d39a2772b744787b1def7bca16.jpg,0,1731528879
81,Honeyglaze,Hide,Real Deal,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/216a19d39a2772b744787b1def7bca16.jpg,0,1731528630
82,Beyoncé,AMEN,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731528373
83,Beyoncé,SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731526631
84,Beyoncé,TYRANT,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731526381
85,Beyoncé,II HANDS II HEAVEN,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731526039
86,Beyoncé,RIIVERDANCE,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731525787
87,Beyoncé,DESERT EAGLE,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731525715
88,Beyoncé,OH LOUISIANA,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731525663
89,Beyoncé,YA YA,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731525388
90,Beyoncé,FLAMENCO,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731525259
91,Beyoncé,LEVII'S JEANS,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731525002
92,Beyoncé,II MOST WANTED,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731524793
93,Beyoncé,JUST FOR FUN,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731524589
94,Beyoncé,ALLIIGATOR TEARS,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731524380
95,Beyoncé,SPAGHETTII,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731524221
96,Beyoncé,DAUGHTER,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731524017
97,Beyoncé,JOLENE,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731523828
98,Beyoncé,BODYGUARD,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731523565
99,Beyoncé,TEXAS HOLD 'EM,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731519804
100,Beyoncé,SMOKE HOUR ★ WILLIE NELSON,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731519753
101,Beyoncé,MY ROSE,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731519700
102,Beyoncé,PROTECTOR,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731519515
103,Beyoncé,16 CARRIAGES,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731519288
104,Beyoncé,BLACKBIIRD,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731519156
105,Beyoncé,AMERIICAN REQUIEM,COWBOY CARTER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,0,1731518832
106,Modest Mouse,Missed the Boat,We Were Dead Before The Ship Even Sank,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/73a83265963f08e7fbb828a4b27e89f0.jpg,0,1731518179
107,Modest Mouse,Ocean Breathes Salty,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731517954
108,Modest Mouse,Dramamine,This Is a Long Drive for Someone with Nothing to Think About,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/8d75d9902e2feb220314206b8e6db52d.jpg,0,1731517611
109,Modest Mouse,Lampshades on Fire,Strangers to Ourselves,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/5576466096af4e64ce08f22490cf00cf.jpg,0,1731517424
110,Big Thief,Shark Smile - Edit,Shark Smile (Edit),0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/64f9548f264e2a901a64578729fd840d.jpg,0,1731516088
111,Big Thief,Simulation Swarm,Dragon New Warm Mountain I Believe in You,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/c5ead34a6aca64a663a3ed83fadfc742.jpg,0,1731515835
112,Big Thief,Vampire Empire,Vampire Empire,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/97bc7084585e2348090b8511db35c06a.jpg,0,1731515643
113,Modest Mouse,Lampshades on Fire,Strangers to Ourselves,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/5576466096af4e64ce08f22490cf00cf.jpg,0,1731515518
114,Big Thief,Velvet Ring - 2023 Remaster,Masterpiece (2023 Remaster),0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4aff7d6a4b53a57f3d377aa29e6fed38.jpg,0,1731515517
115,Modest Mouse,Dashboard,We Were Dead Before The Ship Even Sank,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/73a83265963f08e7fbb828a4b27e89f0.jpg,0,1731513828
116,The Shins,Caring Is Creepy - 2021 Remaster,"Oh, Inverted World (20th Anniversary Remaster)",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/3a0a6652a355083f49f935cc908f99ca.jpg,0,1731513641
117,Father John Misty,Hollywood Forever Cemetery Sings,Fear Fun,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/24960601f04b4317b4d2c5432e77e1c9.jpg,0,1731513450
118,Modest Mouse,Never Ending Math Equation,Building Nothing Out of Something,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d559ec9cc5564bd9cb0f9b3722507623.jpg,0,1731513247
119,Modest Mouse,The Good Times Are Killing Me,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731512989
120,Modest Mouse,One Chance,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731512808
121,Modest Mouse,Black Cadillacs,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731512644
122,Modest Mouse,Blame It On The Tetons,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731512319
123,Modest Mouse,Interlude (Milo),Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731512260
124,Modest Mouse,Satin in a Coffin,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731512105
125,Modest Mouse,The View,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731511855
126,Modest Mouse,This Devil's Workday,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731511716
127,Modest Mouse,Bukowski,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731511461
128,Modest Mouse,Dance Hall,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731511284
129,Modest Mouse,Bury Me With It,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731511054
130,Modest Mouse,Ocean Breathes Salty,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731510816
131,Modest Mouse,Float On,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731510608
132,Modest Mouse,The World at Large,Good News For People Who Love Bad News,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/63934c8eb75c4b649821ae02e564239a.png,0,1731510336
133,Mase,The Love You Need (feat. Rashad),Welcome Back,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9c85865613664406c477e6ea1e353772.png,0,1731510017
134,Mase,Gotta Survive,Welcome Back,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9c85865613664406c477e6ea1e353772.png,0,1731509735
135,Mase,Wasting My Time,Welcome Back,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9c85865613664406c477e6ea1e353772.png,0,1731509494
136,Mase,I Owe,Welcome Back,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9c85865613664406c477e6ea1e353772.png,0,1731509265
137,Mase,My Harlem Lullaby,Welcome Back,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9c85865613664406c477e6ea1e353772.png,0,1731509031
138,Mase,Keep It On,Welcome Back,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9c85865613664406c477e6ea1e353772.png,0,1731508817
139,Mase,"Breathe, Stretch, Shake (feat. P. Diddy)",Welcome Back,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9c85865613664406c477e6ea1e353772.png,0,1731508619
140,Mase,Welcome Back,Welcome Back,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9c85865613664406c477e6ea1e353772.png,0,1731465297
141,Jessica Pratt,Empires Never Know,Here In The Pitch,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9f69480fee2359e865a1857dd87bb288.jpg,0,1731464679
142,Jessica Pratt,Nowhere It Was,Here In The Pitch,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9f69480fee2359e865a1857dd87bb288.jpg,0,1731464518
143,Jessica Pratt,By Hook or by Crook,Here In The Pitch,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9f69480fee2359e865a1857dd87bb288.jpg,0,1731464311
144,Jessica Pratt,Get Your Head Out,Here In The Pitch,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9f69480fee2359e865a1857dd87bb288.jpg,0,1731464106
145,Jessica Pratt,World on a String,Here In The Pitch,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9f69480fee2359e865a1857dd87bb288.jpg,0,1731463916
146,Jessica Pratt,Better Hate,Here In The Pitch,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9f69480fee2359e865a1857dd87bb288.jpg,0,1731463690
