id,artist,title,album,release_date,album_art,timestamp
6518,Total,Can't You See,Bad Boy's 10th Anniversary- The Hits,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/ca88fc0e09d02f08d6b2082b1455e728.jpg,1722881948
6519,The Notorious B.I.G.,"Mo Money Mo Problems (feat. P. Diddy, Ma$e) - 2005 Remaster",Bad Boy's 10th Anniversary- The Hits,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/ca88fc0e09d02f08d6b2082b1455e728.jpg,1722881694
6520,Diddy,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine, Mario Winans]",Bad Boy's 10th Anniversary- The Hits,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/ca88fc0e09d02f08d6b2082b1455e728.jpg,1722881409
6521,The Notorious B.I.G.,Big Poppa - 2005 Remaster,Bad Boy's 10th Anniversary- The Hits,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/ca88fc0e09d02f08d6b2082b1455e728.jpg,1722881159
6522,Diddy,"All About The Benjamins (feat. The Notorious B.I.G., The Lox, Lil' Kim)",Bad Boy's 10th Anniversary- The Hits,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/ca88fc0e09d02f08d6b2082b1455e728.jpg,1722880881
6523,Black Rob,Whoa!,Bad Boy's 10th Anniversary- The Hits,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/ca88fc0e09d02f08d6b2082b1455e728.jpg,1722880643
6524,The Notorious B.I.G.,Hypnotize - 2005 Remaster,Bad Boy's 10th Anniversary- The Hits,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/ca88fc0e09d02f08d6b2082b1455e728.jpg,1722880395
6525,Meshell Ndegeocello,What Did I Do?,No More Water: The Gospel Of James Baldwin,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d93e93d3d42bfffd34480fff03c74d5e.png,1722816285
6526,Meshell Ndegeocello,The Price Of The Ticket,No More Water: The Gospel Of James Baldwin,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d93e93d3d42bfffd34480fff03c74d5e.png,1722806264
6527,Meshell Ndegeocello,Raise The Roof,No More Water: The Gospel Of James Baldwin,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d93e93d3d42bfffd34480fff03c74d5e.png,1722805957
6528,Meshell Ndegeocello,Baldwin Manifesto I,No More Water: The Gospel Of James Baldwin,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d93e93d3d42bfffd34480fff03c74d5e.png,1722805914
6529,Meshell Ndegeocello,On The Mountain,No More Water: The Gospel Of James Baldwin,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d93e93d3d42bfffd34480fff03c74d5e.png,1722805554
6530,Meshell Ndegeocello,Travel,No More Water: The Gospel Of James Baldwin,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d93e93d3d42bfffd34480fff03c74d5e.png,1722805212
6531,Why?,When We Do The Dance,The Well I Fell Into,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/4c4099e5039d290ef31d92fe81f0a969.jpg,1722805116
6532,Micah Emrich,Anything,PROMISES,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722804939
6533,Micah Emrich,Virtues,PROMISES,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722804777
6534,Micah Emrich,WeKno,PROMISES,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722804409
6535,Micah Emrich,maybe hell is a better place?,PROMISES,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722804177
6536,Micah Emrich,Pictures,PROMISES,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722803948
6537,Micah Emrich,Psychic,PROMISES,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722803781
6538,Micah Emrich,Pinky Dabs @ Midnight,PROMISES,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722803553
6539,Micah Emrich,Secrets,PROMISES,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722803350
6540,Micah Emrich,Nowhere,PROMISES,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722803172
6541,Micah Emrich,Promises,PROMISES,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722803132
6542,Moses Sumney,Hey Girl,Sophcore,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9afa4a6070bc45b41920b201d2098e70.png,1722796135
6543,Moses Sumney,Gold Coast,Sophcore,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9afa4a6070bc45b41920b201d2098e70.png,1722795915
6544,Moses Sumney,Whippedlashed,Sophcore,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9afa4a6070bc45b41920b201d2098e70.png,1722795853
6545,Moses Sumney,Vintage,Sophcore,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9afa4a6070bc45b41920b201d2098e70.png,1722795629
6546,Moses Sumney,I'm Better (I'm Bad),Sophcore,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9afa4a6070bc45b41920b201d2098e70.png,1722795340
6547,Orville Peck,The Hurtin' Kind,Stampede,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d04a7e005ebd3a2861f0bed1ce98b9e7.jpg,1722795074
6548,Orville Peck,Cowboys Are Frequently Secretly Fond of Each Other,Stampede,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d04a7e005ebd3a2861f0bed1ce98b9e7.jpg,1722794856
6549,Orville Peck,Cowboys Are Frequently Secretly Fond of Each Other,Stampede,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d04a7e005ebd3a2861f0bed1ce98b9e7.jpg,1722763727
6550,Khalid,Decline,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722763522
6551,Craig Mack,"Flava In Ya Ear Remix (feat. The Notorious B.I.G., LL Cool J, Busta Rhymes, Rampage)",Bad Boy's 10th Anniversary- The Hits,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/ca88fc0e09d02f08d6b2082b1455e728.jpg,1722745606
6552,Diddy,"Victory 2004 (Feat. The Notorious B.I.G., Busta Rhymes, 50 Cent, LLoyd Banks)",Bad Boy's 10th Anniversary- The Hits,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/ca88fc0e09d02f08d6b2082b1455e728.jpg,1722745035
6553,Khalid,Owe To You,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722730845
6554,Khalid,sincere,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722730636
6555,Khalid,Heatstroke,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722730401
6556,Khalid,Long Way Home,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722730264
6557,Khalid,Tainted,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722730081
6558,Khalid,Who's There To Pick Me Up,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722729871
6559,Khalid,Ground,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722729688
6560,Khalid,Breathe,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722729519
6561,Khalid,Please Don't Fall In Love With Me,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722729341
6562,Khalid,Dose,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722729101
6563,Khalid,Broken,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722728877
6564,Khalid,It's All Good,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722728667
6565,Khalid,Altitude,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722728509
6566,Khalid,Everything We See,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722728305
6567,Khalid,Adore U,SINCERE,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d6ef1f7f833979c5e2900b920dd96f0.jpg,1722728142
6568,Jack White,What's The Rumpus?,no name,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d49933939512462bff39255f1e33de08.png,1722728031
6569,Jack White,Bombing Out,no name,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d49933939512462bff39255f1e33de08.png,1722727878
6570,Jack White,Archbishop Harold Holmes,no name,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d49933939512462bff39255f1e33de08.png,1722727707
6571,Jack White,It's Rough On Rats (If You're Asking),no name,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d49933939512462bff39255f1e33de08.png,1722727456
6572,Jack White,That's How I'm Feeling,no name,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d49933939512462bff39255f1e33de08.png,1722727264
6573,Jack White,Bless Yourself,no name,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d49933939512462bff39255f1e33de08.png,1722727111
6574,Pom Pom Squad,Spinning,Spinning,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/7cebca8b60426799016c2b2509c1a0b7.jpg,1722726905
6575,Jack White,Old Scratch Blues,no name,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/d49933939512462bff39255f1e33de08.png,1722726693
6576,Noah Pope,Endless Questions,endless questions,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722726498
6577,Bats,cats & dogs,There's a river up high,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2975b4b2e3bfbfad67b2dc66a1802f36.jpg,1722726271
6578,Daneshevskaya,Big Bird,Long Is The Tunnel,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fed4d6b5aecf5483e6bd8a3a5c2fc787.jpg,1722726122
6579,BNNY,Sweet,One Million Love Songs,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/804c5e65e250fbdc42f3b869056baa17.jpg,1722725979
6580,Wombo,Wolfe Ave 40,Slab,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/6acdaff0b437fb311333df4574f4adf6.jpg,1722725828
6581,Another Michael,Candle,Wishes to Fulfill,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fba6fe68517ef2fcc5dda181278ef227.jpg,1722725639
6582,Noah Pope,Shaking Head,shaking head,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722724065
6583,Bats,crazy joe,There's a river up high,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2975b4b2e3bfbfad67b2dc66a1802f36.jpg,1722721840
6584,Katy Kirby,Drop Dead,Blue Raspberry,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e5f841d90acfb053f0bf7c931c28eeed.jpg,1722721641
6585,Bats,Heart Container,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722721412
6586,Bats,Queen's song We Will Rock You,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722721202
6587,Bats,Sand Time Machine,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722720962
6588,Bats,Sand Time Machine,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722720960
6589,Bats,Are you like me?,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722720664
6590,Bats,Are you like me?,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722720661
6591,Bats,Finger on the Tear,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722720428
6592,Bats,Finger on the Tear,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722720426
6593,Bats,thanks to u,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722719409
6594,Bats,thanks to u,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722719407
6595,Bats,Oh My God,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722719176
6596,Bats,Oh My God,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722719174
6597,Bats,Downtown sucks you can't park anymore,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722718922
6598,Bats,Downtown sucks you can't park anymore,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722718921
6599,Bats,Going For Oysters,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722718647
6600,Bats,Going For Oysters,Good Game Baby,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,1722718644
6601,"¥$, Kanye West, Ty Dolla $ign",BOMB,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1e069cdd1774e773c2da7817115aadf3.png,1722718353
6602,¥$,BOMB,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf88cc2592017da95262e95f3eddeb0d.png,1722718351
6603,"¥$, Kanye West, Ty Dolla $ign",MAYBE,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1e069cdd1774e773c2da7817115aadf3.png,1722718243
6604,¥$,MAYBE,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf88cc2592017da95262e95f3eddeb0d.png,1722718240
6605,"¥$, Kanye West, Ty Dolla $ign",Lifestyle,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1e069cdd1774e773c2da7817115aadf3.png,1722717995
6606,¥$,LIFESTYLE,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf88cc2592017da95262e95f3eddeb0d.png,1722717993
6607,"¥$, Kanye West, Ty Dolla $ign",HUSBAND,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1e069cdd1774e773c2da7817115aadf3.png,1722717865
6608,¥$,HUSBAND,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf88cc2592017da95262e95f3eddeb0d.png,1722717864
6609,"¥$, Kanye West, Ty Dolla $ign",Promotion,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1e069cdd1774e773c2da7817115aadf3.png,1722717706
6610,¥$,PROMOTION,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf88cc2592017da95262e95f3eddeb0d.png,1722717705
6611,"¥$, Kanye West, Ty Dolla $ign",FRIED,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1e069cdd1774e773c2da7817115aadf3.png,1722717518
6612,¥$,FRIED,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf88cc2592017da95262e95f3eddeb0d.png,1722717517
6613,"¥$, Kanye West, Ty Dolla $ign",Field Trip,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1e069cdd1774e773c2da7817115aadf3.png,1722717351
6614,¥$,FIELD TRIP,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf88cc2592017da95262e95f3eddeb0d.png,1722717349
6615,"¥$, Kanye West, Ty Dolla $ign",Time Moving Slow,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1e069cdd1774e773c2da7817115aadf3.png,1722717187
6616,¥$,TIME MOVING SLOW,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf88cc2592017da95262e95f3eddeb0d.png,1722717185
6617,"¥$, Kanye West, Ty Dolla $ign",Slide,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1e069cdd1774e773c2da7817115aadf3.png,1722716998
6618,¥$,SLIDE,VULTURES 2,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf88cc2592017da95262e95f3eddeb0d.png,1722716987
6619,Ratboys,Empty,The Window,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/8ce6c7529e4110890c236a83389fbcd0.jpg,1722713047
6620,Ratboys,The Window,The Window,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/8ce6c7529e4110890c236a83389fbcd0.jpg,1722712792
6621,Ratboys,No Way,The Window,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/8ce6c7529e4110890c236a83389fbcd0.jpg,1722712455
6622,Ratboys,It's Alive!,The Window,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/8ce6c7529e4110890c236a83389fbcd0.jpg,1722712251
6623,Ratboys,Crossed that Line,The Window,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/8ce6c7529e4110890c236a83389fbcd0.jpg,1722712125
6624,Ratboys,Morning Zoo,The Window,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/8ce6c7529e4110890c236a83389fbcd0.jpg,1722711934
6625,Ratboys,Making Noise for the Ones You Love,The Window,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/8ce6c7529e4110890c236a83389fbcd0.jpg,1722711691
6626,CunninLynguists,Georgia (Remix) [feat. Killer Mike & Khujo Goodie],Strange Journey Volume One,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/555d9137bbdb4d9fb4a31c20b4b10e15.png,1722711448
6627,Lupe Fiasco,The Emperor's Soundtrack,Lupe Fiasco's Food & Liquor,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/95832a0a50e640d3af4deb75206a87cf.png,1722711270
6628,Run the Jewels,Ooh LA LA (feat. Greg Nice & DJ Premier),RTJ4,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/18a72e7897f8b9897b36a4ed54dce3d1.jpg,1722711086
6629,Conway the Machine,Give & Give,Slant Face Killah,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9d8a8ba371201f5e7e45e92dadf8099e.jpg,1722710928
6630,Killer Mike,STILL TALK’N THAT SHIT,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722706937
6631,Killer Mike,’97 3-6 FREESTYLE,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722706733
6632,Killer Mike,HAD TO GO GET IT,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722706622
6633,Killer Mike,SLUMMER 4 JUNKIES,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722706003
6634,Killer Mike,LORD PREPARE ME,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722705672
6635,Killer Mike,EXIT 9 (SCENIC ROUTE),"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722705454
6636,Killer Mike,HIGHER LEVEL,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722705224
6637,Killer Mike,HUMBLE ME,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722705048
6638,Killer Mike,NOBODY KNOWS,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722704863
6639,Killer Mike,BUSSIN BRICKS INTRO,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722704768
6640,Haley Heynderickx,Oom Sha La La,I Need to Start a Garden,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1876f9f91df57eece4e55bb3c9365574.jpg,1722698498
6641,Waxahatchee,Lilacs,Saint Cloud,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/933cc83d663a83c895302375e64b9d0c.jpg,1722697687
6642,Alex Schaaf,Harvest,Waves,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1722697363
6643,Yola,Be My Friend,Stand for Myself,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/afee6025668b21a38c66de6d15b4e543.jpg,1722696794
6644,Grouplove,Wildflowers,Wildflowers,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/7f7983a8259b57705bf8bf57515aa7cd.jpg,1722696598
6645,Teenage Tom Petties,I Got Previous,Teenage Tom Petties,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/c1807916d740aee928db0cec52e00e33.jpg,1722692271
6646,ScHoolboy Q,Yeern 101,Blue Lips,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a74ecb958adfa22bdac106ff588a9158.jpg,1722691209
6647,Madlib,African Pompano,Champagne For Breakfast,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e885560cf3af4a2828e90cd647baae34.jpg,1722690534
6648,Vince Staples,Étouffée,Dark Times,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e47493caab2fee23efbb60413d654cee.jpg,1722690264
6649,Run the Jewels,yankee and the brave (ep. 4),RTJ4,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/18a72e7897f8b9897b36a4ed54dce3d1.jpg,1722690117
6650,Killer Mike,DON'T LET THE DEVIL (feat. thankugoodsir),MICHAEL,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/3623d59f989a83b729fbc8ec80267004.jpg,1722689950
6651,Killer Mike,STILL TALK’N THAT SHIT,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722689768
6652,Killer Mike,’97 3-6 FREESTYLE,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722689562
6653,Killer Mike,HAD TO GO GET IT,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722689449
6654,Killer Mike,SLUMMER 4 JUNKIES,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722688829
6655,Killer Mike,LORD PREPARE ME,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722688496
6656,Killer Mike,EXIT 9 (SCENIC ROUTE),"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722688277
6657,Killer Mike,SLUMMER 4 JUNKIES,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722633238
6658,Killer Mike,LORD PREPARE ME,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722632908
6659,Killer Mike,EXIT 9 (SCENIC ROUTE),"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722632690
6660,Killer Mike,HIGHER LEVEL,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722632461
6661,Killer Mike,EXIT 9 (SCENIC ROUTE),"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722632297
6662,Killer Mike,HIGHER LEVEL,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722631267
6663,Killer Mike,HUMBLE ME,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722631090
6664,Killer Mike,NOBODY KNOWS,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722630481
6665,Killer Mike,BUSSIN BRICKS INTRO,"Michael & The Mighty Midnight Revival, Songs For Sinners And Saints",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/fc9eb5a45bd9709b7e2671c7e3d124a5.jpg,1722630386
